item,id,domain,subcategory,socio_attr,gender,knob,metric,score_correct,score_adv,margin,prefers_correct
498,ani00122,animal,bird,,,color_tone,pick,20.687141,22.444708,-1.757566,0
431,ani01662,animal,animal,,,spatial,clip,0.322648,0.146853,0.175795,1
431,ani01662,animal,animal,,,spatial,pick,23.37307,19.808451,3.564619,1
222,ani00300,animal,bird,,,scale_size,clip,0.252987,0.301934,-0.048947,0
222,ani00300,animal,bird,,,scale_size,pick,20.940498,23.03244,-2.091942,0
80,ani00562,animal,bird,,,spatial,clip,0.235357,0.287135,-0.051778,0
80,ani00562,animal,bird,,,spatial,pick,21.321894,22.898916,-1.577023,0
459,ani00848,animal,mammal,,,layout_relation,clip,0.217949,0.269321,-0.051372,0
459,ani00848,animal,mammal,,,layout_relation,pick,22.856876,21.847847,1.009029,1
1,ani01632,animal,animal,,,color_tone,clip,0.270967,0.268036,0.002931,1
1,ani01632,animal,animal,,,color_tone,pick,19.561441,20.283579,-0.722137,0
430,ani01662,animal,animal,,,spatial,clip,0.314502,0.150012,0.16449,1
430,ani01662,animal,animal,,,spatial,pick,23.056906,19.248968,3.807938,1
256,ani01874,animal,animal,,,spatial,clip,0.204893,0.266936,-0.062043,0
256,ani01874,animal,animal,,,spatial,pick,18.210236,21.322008,-3.111773,0
91,ani00951,animal,mammal,,,layout_relation,clip,0.236935,0.227257,0.009679,1
91,ani00951,animal,mammal,,,layout_relation,pick,23.330593,22.55496,0.775633,1
259,ani00008,animal,bird,,,count,clip,0.211961,0.285376,-0.073415,0
259,ani00008,animal,bird,,,count,pick,20.952873,22.121294,-1.168421,0
54,ani00221,animal,bird,,,color_tone,clip,0.238651,0.311263,-0.072612,0
54,ani00221,animal,bird,,,color_tone,pick,20.889957,22.738781,-1.848824,0
152,ani00617,animal,bird,,,count,clip,0.255088,0.31604,-0.060952,0
152,ani00617,animal,bird,,,count,pick,23.1141,24.083374,-0.969275,0
319,ani00869,animal,mammal,,,spatial,clip,0.241552,0.21457,0.026982,1
319,ani00869,animal,mammal,,,spatial,pick,23.107977,22.222204,0.885773,1
399,ani00401,animal,bird,,,count,clip,0.225513,0.28308,-0.057567,0
399,ani00401,animal,bird,,,count,pick,21.572651,22.706667,-1.134016,0
473,ani00266,animal,bird,,,spatial,clip,0.187235,0.25583,-0.068595,0
473,ani00266,animal,bird,,,spatial,pick,21.162241,23.621056,-2.458815,0
347,ani01210,animal,mammal,,,count,clip,0.219496,0.19812,0.021377,1
347,ani01210,animal,mammal,,,count,pick,21.896091,21.090523,0.805569,1
191,ani01366,animal,mammal,,,spatial,clip,0.254255,0.31478,-0.060525,0
191,ani01366,animal,mammal,,,spatial,pick,19.931656,21.506506,-1.57485,0
82,ani00562,animal,bird,,,spatial,clip,0.235169,0.287058,-0.051889,0
82,ani00562,animal,bird,,,spatial,pick,21.516331,23.628372,-2.112041,0
276,ani01416,animal,animal,,,count,clip,0.320983,0.173877,0.147106,1
276,ani01416,animal,animal,,,count,pick,23.832628,19.392513,4.440115,1
271,ani01641,animal,animal,,,layout_relation,clip,0.29759,0.106117,0.191473,1
271,ani01641,animal,animal,,,layout_relation,pick,23.632736,19.193323,4.439413,1
0,ani01632,animal,animal,,,color_tone,clip,0.228776,0.254444,-0.025668,0
0,ani01632,animal,animal,,,color_tone,pick,19.364166,20.252659,-0.888493,0
306,ani00826,animal,mammal,,,color_tone,clip,0.270119,0.250887,0.019232,1
306,ani00826,animal,mammal,,,color_tone,pick,22.882385,21.60107,1.281315,1
165,ani01776,animal,animal,,,spatial,clip,0.253836,0.241469,0.012367,1
165,ani01776,animal,animal,,,spatial,pick,20.556889,21.391964,-0.835075,0
250,ani00640,animal,bird,,,color_tone,clip,0.228659,0.282906,-0.054246,0
250,ani00640,animal,bird,,,color_tone,pick,20.803225,22.38924,-1.586016,0
9,ani01719,animal,animal,,,count,clip,0.227737,0.306752,-0.079015,0
9,ani01719,animal,animal,,,count,pick,21.441317,20.94269,0.498627,1
330,ani01664,animal,animal,,,spatial,clip,0.254049,0.119726,0.134322,1
330,ani01664,animal,animal,,,spatial,pick,22.130245,18.833527,3.296719,1
355,ani01992,animal,animal,,,scale_size,clip,0.262084,0.299682,-0.037598,0
355,ani01992,animal,animal,,,scale_size,pick,20.628281,21.986399,-1.358118,0
157,ani00366,animal,bird,,,spatial,clip,0.242399,0.247442,-0.005044,0
157,ani00366,animal,bird,,,spatial,pick,21.850096,23.515909,-1.665813,0
122,ani01901,animal,animal,,,count,clip,0.228686,0.303757,-0.075071,0
122,ani01901,animal,animal,,,count,pick,20.769772,22.462433,-1.692661,0
29,ani01219,animal,mammal,,,count,clip,0.204566,0.230219,-0.025654,0
29,ani01219,animal,mammal,,,count,pick,21.776821,20.916525,0.860296,1
123,ani01017,animal,mammal,,,count,clip,0.218809,0.24716,-0.028351,0
123,ani01017,animal,mammal,,,count,pick,22.323025,23.184292,-0.861267,0
375,ani00825,animal,mammal,,,color_tone,clip,0.27094,0.23122,0.039721,1
375,ani00825,animal,mammal,,,color_tone,pick,22.160767,20.730984,1.429783,1
417,ani01024,animal,mammal,,,color_tone,clip,0.255522,0.213858,0.041664,1
417,ani01024,animal,mammal,,,color_tone,pick,22.359182,21.433681,0.925501,1
43,ani00084,animal,bird,,,scale_size,clip,0.260394,0.30255,-0.042156,0
43,ani00084,animal,bird,,,scale_size,pick,21.355957,24.106667,-2.75071,0
248,ani00640,animal,bird,,,color_tone,clip,0.261421,0.280511,-0.01909,0
248,ani00640,animal,bird,,,color_tone,pick,21.292959,23.025612,-1.732653,0
423,ani01991,animal,animal,,,scale_size,clip,0.224719,0.286325,-0.061606,0
423,ani01991,animal,animal,,,scale_size,pick,19.136171,20.427177,-1.291006,0
272,ani00445,animal,bird,,,layout_relation,clip,0.239463,0.255868,-0.016405,0
272,ani00445,animal,bird,,,layout_relation,pick,22.62406,21.203707,1.420353,1
64,ani01956,animal,animal,,,layout_relation,clip,0.189957,0.243638,-0.053681,0
64,ani01956,animal,animal,,,layout_relation,pick,19.61388,21.202452,-1.588572,0
65,ani01956,animal,animal,,,layout_relation,clip,0.208936,0.244591,-0.035655,0
65,ani01956,animal,animal,,,layout_relation,pick,19.699892,21.75197,-2.052078,0
243,ani00001,animal,bird,,,count,clip,0.223933,0.263845,-0.039911,0
243,ani00001,animal,bird,,,count,pick,21.668365,24.719299,-3.050934,0
281,ani01108,animal,mammal,,,count,clip,0.192419,0.259915,-0.067496,0
281,ani01108,animal,mammal,,,count,pick,20.411415,21.596113,-1.184698,0
84,ani00562,animal,bird,,,spatial,clip,0.240387,0.279454,-0.039067,0
84,ani00562,animal,bird,,,spatial,pick,21.269251,23.036934,-1.767683,0
365,ani01714,animal,animal,,,count,clip,0.268609,0.334748,-0.066139,0
365,ani01714,animal,animal,,,count,pick,20.508905,20.73418,-0.225275,0
337,ani00872,animal,mammal,,,spatial,clip,0.26751,0.256187,0.011323,1
337,ani00872,animal,mammal,,,spatial,pick,22.288252,21.69422,0.594032,1
344,ani00317,animal,bird,,,count,clip,0.245778,0.275949,-0.030172,0
344,ani00317,animal,bird,,,count,pick,21.465137,22.635862,-1.170725,0
372,ani01659,animal,animal,,,layout_relation,clip,0.291649,0.150599,0.14105,1
372,ani01659,animal,animal,,,layout_relation,pick,22.881912,19.293341,3.588572,1
310,ani00342,animal,bird,,,layout_relation,clip,0.240557,0.259262,-0.018705,0
310,ani00342,animal,bird,,,layout_relation,pick,22.443743,21.413239,1.030504,1
102,ani01216,animal,mammal,,,count,clip,0.189042,0.271884,-0.082842,0
102,ani01216,animal,mammal,,,count,pick,20.676586,20.635172,0.041414,1
159,ani00302,animal,bird,,,count,clip,0.203506,0.29449,-0.090983,0
159,ani00302,animal,bird,,,count,pick,22.032419,23.429815,-1.397396,0
356,ani01992,animal,animal,,,scale_size,clip,0.287946,0.289196,-0.00125,0
356,ani01992,animal,animal,,,scale_size,pick,20.847904,21.945383,-1.097479,0
312,ani00274,animal,bird,,,spatial,clip,0.222593,0.276913,-0.054319,0
312,ani00274,animal,bird,,,spatial,pick,20.440331,23.568001,-3.12767,0
224,ani01329,animal,mammal,,,color_tone,clip,0.279509,0.202148,0.077361,1
224,ani01329,animal,mammal,,,color_tone,pick,21.379101,20.399317,0.979784,1
264,ani00814,animal,mammal,,,count,clip,0.321542,0.282721,0.038821,1
264,ani00814,animal,mammal,,,count,pick,21.647495,21.69726,-0.049765,0
231,ani01608,animal,animal,,,count,clip,0.309995,0.170234,0.139761,1
231,ani01608,animal,animal,,,count,pick,23.177477,19.763865,3.413612,1
61,ani01956,animal,animal,,,layout_relation,clip,0.182201,0.21741,-0.035209,0
61,ani01956,animal,animal,,,layout_relation,pick,20.15818,21.406136,-1.247955,0
363,ani00880,animal,mammal,,,spatial,clip,0.285739,0.240038,0.045701,1
363,ani00880,animal,mammal,,,spatial,pick,21.822504,21.275408,0.547096,1
115,ani00360,animal,bird,,,layout_relation,clip,0.252321,0.271405,-0.019084,0
115,ani00360,animal,bird,,,layout_relation,pick,21.898645,23.606186,-1.707541,0
342,ani00864,animal,mammal,,,spatial,clip,0.246217,0.252876,-0.006658,0
342,ani00864,animal,mammal,,,spatial,pick,22.784498,21.270992,1.513506,1
173,ani00279,animal,bird,,,spatial,clip,0.251049,0.300935,-0.049886,0
173,ani00279,animal,bird,,,spatial,pick,21.503592,25.201317,-3.697725,0
10,ani01719,animal,animal,,,count,clip,0.287584,0.261135,0.02645,1
10,ani01719,animal,animal,,,count,pick,21.000202,21.224518,-0.224316,0
382,ani01213,animal,mammal,,,count,clip,0.180933,0.271794,-0.090861,0
382,ani01213,animal,mammal,,,count,pick,20.810713,20.651085,0.159628,1
354,ani01992,animal,animal,,,scale_size,clip,0.272097,0.306559,-0.034462,0
354,ani01992,animal,animal,,,scale_size,pick,20.947372,22.795439,-1.848066,0
461,ani00848,animal,mammal,,,layout_relation,clip,0.238456,0.294625,-0.056169,0
461,ani00848,animal,mammal,,,layout_relation,pick,21.433502,20.408375,1.025127,1
400,ani01617,animal,animal,,,count,clip,0.223371,0.246633,-0.023262,0
400,ani01617,animal,animal,,,count,pick,20.599262,21.094412,-0.49515,0
30,ani01670,animal,animal,,,spatial,clip,0.300789,0.191078,0.10971,1
30,ani01670,animal,animal,,,spatial,pick,23.138144,19.32107,3.817074,1
268,ani00506,animal,bird,,,count,clip,0.258986,0.320854,-0.061868,0
268,ani00506,animal,bird,,,count,pick,22.355961,24.0765,-1.720539,0
34,ani01670,animal,animal,,,spatial,clip,0.273377,0.15071,0.122667,1
34,ani01670,animal,animal,,,spatial,pick,24.010262,19.689896,4.320366,1
381,ani01213,animal,mammal,,,count,clip,0.191395,0.282863,-0.091469,0
381,ani01213,animal,mammal,,,count,pick,21.180037,22.165091,-0.985054,0
169,ani00279,animal,bird,,,spatial,clip,0.225549,0.264348,-0.038799,0
169,ani00279,animal,bird,,,spatial,pick,22.267223,21.63677,0.630453,1
265,ani00506,animal,bird,,,count,clip,0.255521,0.279164,-0.023643,0
265,ani00506,animal,bird,,,count,pick,21.766453,23.407055,-1.640602,0
121,ani01901,animal,animal,,,count,clip,0.216193,0.273878,-0.057684,0
121,ani01901,animal,animal,,,count,pick,19.958061,22.010277,-2.052216,0
440,ani00870,animal,mammal,,,spatial,clip,0.228279,0.221469,0.00681,1
440,ani00870,animal,mammal,,,spatial,pick,21.407089,20.050541,1.356548,1
294,ani01214,animal,mammal,,,count,clip,0.217142,0.294028,-0.076886,0
294,ani01214,animal,mammal,,,count,pick,21.260902,21.605164,-0.344261,0
109,ani01983,animal,animal,,,scale_size,clip,0.217533,0.300111,-0.082577,0
109,ani01983,animal,animal,,,scale_size,pick,18.702702,21.483665,-2.780964,0
451,ani00384,animal,bird,,,scale_size,clip,0.263341,0.28265,-0.019309,0
451,ani00384,animal,bird,,,scale_size,pick,21.909727,22.521128,-0.611401,0
491,ani01435,animal,animal,,,color_tone,clip,0.216831,0.304748,-0.087917,0
491,ani01435,animal,animal,,,color_tone,pick,20.126881,20.821535,-0.694654,0
484,ani00859,animal,mammal,,,layout_relation,clip,0.267486,0.213003,0.054483,1
484,ani00859,animal,mammal,,,layout_relation,pick,21.769718,20.705393,1.064325,1
421,ani01991,animal,animal,,,scale_size,clip,0.210718,0.273166,-0.062448,0
421,ani01991,animal,animal,,,scale_size,pick,19.166592,20.557644,-1.391052,0
225,ani01329,animal,mammal,,,color_tone,clip,0.260877,0.193786,0.067091,1
225,ani01329,animal,mammal,,,color_tone,pick,21.9118,20.520245,1.391556,1
146,ani00746,animal,bird,,,layout_relation,clip,0.204796,0.259463,-0.054667,0
146,ani00746,animal,bird,,,layout_relation,pick,20.235966,22.802637,-2.566671,0
147,ani00746,animal,bird,,,layout_relation,clip,0.213386,0.241032,-0.027645,0
147,ani00746,animal,bird,,,layout_relation,pick,21.273186,22.383028,-1.109842,0
477,ani01003,animal,mammal,,,count,clip,0.276468,0.256473,0.019996,1
477,ani01003,animal,mammal,,,count,pick,21.598867,23.017056,-1.418188,0
62,ani01956,animal,animal,,,layout_relation,clip,0.182794,0.190835,-0.008041,0
62,ani01956,animal,animal,,,layout_relation,pick,19.197205,20.668299,-1.471094,0
200,ani01294,animal,mammal,,,scale_size,clip,0.243293,0.253776,-0.010483,0
200,ani01294,animal,mammal,,,scale_size,pick,21.615593,22.211784,-0.596191,0
247,ani00640,animal,bird,,,color_tone,clip,0.265451,0.260007,0.005444,1
247,ani00640,animal,bird,,,color_tone,pick,21.112953,23.083996,-1.971043,0
206,ani00283,animal,bird,,,scale_size,clip,0.226401,0.281589,-0.055189,0
206,ani00283,animal,bird,,,scale_size,pick,20.785103,22.361391,-1.576288,0
104,ani01216,animal,mammal,,,count,clip,0.186054,0.313538,-0.127484,0
104,ani01216,animal,mammal,,,count,pick,19.996988,20.173731,-0.176743,0
48,ani00221,animal,bird,,,color_tone,clip,0.239526,0.280561,-0.041035,0
48,ani00221,animal,bird,,,color_tone,pick,21.189098,22.367613,-1.178514,0
402,ani00845,animal,mammal,,,layout_relation,clip,0.218081,0.249326,-0.031246,0
402,ani00845,animal,mammal,,,layout_relation,pick,22.044548,22.14979,-0.105242,0
240,ani00423,animal,bird,,,color_tone,clip,0.191354,0.243322,-0.051969,0
240,ani00423,animal,bird,,,color_tone,pick,20.522543,21.223675,-0.701132,0
168,ani00279,animal,bird,,,spatial,clip,0.233884,0.301226,-0.067342,0
168,ani00279,animal,bird,,,spatial,pick,22.036045,23.365335,-1.32929,0
452,ani00384,animal,bird,,,scale_size,clip,0.26742,0.267495,-7.5e-05,0
452,ani00384,animal,bird,,,scale_size,pick,23.026987,22.608536,0.418451,1
90,ani00951,animal,mammal,,,layout_relation,clip,0.241091,0.21834,0.022751,1
90,ani00951,animal,mammal,,,layout_relation,pick,23.035852,22.445156,0.590696,1
371,ani01659,animal,animal,,,layout_relation,clip,0.268714,0.145595,0.123119,1
371,ani01659,animal,animal,,,layout_relation,pick,22.835155,19.601505,3.23365,1
105,ani01216,animal,mammal,,,count,clip,0.207977,0.276226,-0.068249,0
105,ani01216,animal,mammal,,,count,pick,20.718796,21.038265,-0.319469,0
416,ani01024,animal,mammal,,,color_tone,clip,0.287818,0.222408,0.06541,1
416,ani01024,animal,mammal,,,color_tone,pick,24.371517,20.583185,3.788332,1
221,ani00300,animal,bird,,,scale_size,clip,0.252353,0.276547,-0.024194,0
221,ani00300,animal,bird,,,scale_size,pick,22.453007,21.954662,0.498344,1
410,ani01399,animal,mammal,,,scale_size,clip,0.244175,0.22576,0.018415,1
410,ani01399,animal,mammal,,,scale_size,pick,22.342102,20.90526,1.436842,1
475,ani00266,animal,bird,,,spatial,clip,0.253183,0.33904,-0.085857,0
475,ani00266,animal,bird,,,spatial,pick,22.329165,24.379747,-2.050583,0
450,ani00384,animal,bird,,,scale_size,clip,0.276254,0.294559,-0.018305,0
450,ani00384,animal,bird,,,scale_size,pick,22.265093,23.671511,-1.406418,0
167,ani01776,animal,animal,,,spatial,clip,0.242763,0.278457,-0.035694,0
167,ani01776,animal,animal,,,spatial,pick,19.872133,21.998362,-2.126228,0
307,ani00826,animal,mammal,,,color_tone,clip,0.281637,0.251418,0.030219,1
307,ani00826,animal,mammal,,,color_tone,pick,21.873045,22.079264,-0.206219,0
25,ani01806,animal,animal,,,count,clip,0.26253,0.310342,-0.047811,0
25,ani01806,animal,animal,,,count,pick,20.860279,22.435001,-1.574722,0
481,ani00292,animal,bird,,,scale_size,clip,0.244581,0.276667,-0.032087,0
481,ani00292,animal,bird,,,scale_size,pick,21.811609,23.075453,-1.263844,0
103,ani01216,animal,mammal,,,count,clip,0.203816,0.302385,-0.098569,0
103,ani01216,animal,mammal,,,count,pick,20.596018,20.854322,-0.258305,0
361,ani00857,animal,mammal,,,layout_relation,clip,0.215864,0.263301,-0.047437,0
361,ani00857,animal,mammal,,,layout_relation,pick,20.938192,22.08007,-1.141878,0
86,ani00951,animal,mammal,,,layout_relation,clip,0.210075,0.266944,-0.056868,0
86,ani00951,animal,mammal,,,layout_relation,pick,22.199976,21.935093,0.264883,1
469,ani01651,animal,animal,,,layout_relation,clip,0.135804,0.294384,-0.15858,0
469,ani01651,animal,animal,,,layout_relation,pick,18.46357,23.490694,-5.027124,0
220,ani00300,animal,bird,,,scale_size,clip,0.260603,0.290664,-0.030061,0
220,ani00300,animal,bird,,,scale_size,pick,21.766079,22.05192,-0.285841,0
27,ani01806,animal,animal,,,count,clip,0.232325,0.305022,-0.072697,0
27,ani01806,animal,animal,,,count,pick,21.320358,23.584312,-2.263954,0
435,ani00232,animal,bird,,,color_tone,clip,0.217764,0.267092,-0.049328,0
435,ani00232,animal,bird,,,color_tone,pick,20.40324,22.855751,-2.452511,0
446,ani01032,animal,mammal,,,color_tone,clip,0.224764,0.241903,-0.017139,0
446,ani01032,animal,mammal,,,color_tone,pick,21.877108,20.873257,1.003851,1
241,ani00423,animal,bird,,,color_tone,clip,0.229062,0.209414,0.019648,1
241,ani00423,animal,bird,,,color_tone,pick,21.7782,20.878208,0.899992,1
378,ani00348,animal,bird,,,layout_relation,clip,0.249826,0.279341,-0.029515,0
378,ani00348,animal,bird,,,layout_relation,pick,22.451296,22.870684,-0.419388,0
493,ani01435,animal,animal,,,color_tone,clip,0.194553,0.216124,-0.021571,0
493,ani01435,animal,animal,,,color_tone,pick,19.474218,20.854902,-1.380684,0
293,ani01214,animal,mammal,,,count,clip,0.259303,0.342467,-0.083164,0
293,ani01214,animal,mammal,,,count,pick,21.196495,21.514654,-0.318159,0
437,ani00232,animal,bird,,,color_tone,clip,0.247474,0.291524,-0.04405,0
437,ani00232,animal,bird,,,color_tone,pick,20.471365,21.42201,-0.950645,0
385,ani01213,animal,mammal,,,count,clip,0.223688,0.28569,-0.062002,0
385,ani01213,animal,mammal,,,count,pick,21.412285,22.552971,-1.140686,0
364,ani00118,animal,bird,,,count,clip,0.214799,0.280055,-0.065256,0
364,ani00118,animal,bird,,,count,pick,20.020613,22.182266,-2.161654,0
118,ani01901,animal,animal,,,count,clip,0.168755,0.250039,-0.081284,0
118,ani01901,animal,animal,,,count,pick,20.548683,22.091467,-1.542784,0
218,ani00409,animal,bird,,,count,clip,0.225105,0.274272,-0.049167,0
218,ani00409,animal,bird,,,count,pick,22.016941,24.314772,-2.297831,0
19,ani00706,animal,bird,,,count,clip,0.248146,0.293376,-0.04523,0
19,ani00706,animal,bird,,,count,pick,21.398129,23.381571,-1.983442,0
113,ani01983,animal,animal,,,scale_size,clip,0.244258,0.278767,-0.034509,0
113,ani01983,animal,animal,,,scale_size,pick,18.386417,21.009523,-2.623106,0
495,ani01435,animal,animal,,,color_tone,clip,0.184379,0.304057,-0.119679,0
495,ani01435,animal,animal,,,color_tone,pick,20.07766,20.562031,-0.484371,0
226,ani01329,animal,mammal,,,color_tone,clip,0.254488,0.195725,0.058763,1
226,ani01329,animal,mammal,,,color_tone,pick,20.411253,20.587767,-0.176514,0
497,ani00122,animal,bird,,,color_tone,clip,0.191381,0.250641,-0.059261,0
497,ani00122,animal,bird,,,color_tone,pick,19.854527,22.217045,-2.362518,0
384,ani01213,animal,mammal,,,count,clip,0.262595,0.246925,0.01567,1
384,ani01213,animal,mammal,,,count,pick,21.798389,21.83012,-0.031731,0
254,ani01874,animal,animal,,,spatial,clip,0.24534,0.274,-0.02866,0
254,ani01874,animal,animal,,,spatial,pick,18.219873,22.095179,-3.875305,0
266,ani00506,animal,bird,,,count,clip,0.270943,0.295007,-0.024065,0
266,ani00506,animal,bird,,,count,pick,21.11117,23.167669,-2.056499,0
996,obj01139,object,vehicle,,,count,clip,0.170654,0.223453,-0.0528,0
996,obj01139,object,vehicle,,,count,pick,20.369564,21.455116,-1.085552,0
547,obj01345,object,tableware,,,spatial,clip,0.241093,0.247511,-0.006418,0
