item,id,domain,subcategory,socio_attr,gender,knob,lang,metric,score_correct,score_adv,margin,prefers_correct
174,ani00279,animal,bird,,,spatial,el,mclip,0.093776,0.111368,-0.017592,0
464,ani00828,animal,mammal,,,color_tone,en,mclip,0.156362,0.129603,0.026759,1
464,ani00828,animal,mammal,,,color_tone,zh,mclip,0.106333,0.067826,0.038506,1
464,ani00828,animal,mammal,,,color_tone,ru,mclip,0.146002,0.122771,0.023231,1
464,ani00828,animal,mammal,,,color_tone,ar,mclip,0.140895,0.120035,0.02086,1
464,ani00828,animal,mammal,,,color_tone,hi,mclip,0.08295,0.062828,0.020123,1
464,ani00828,animal,mammal,,,color_tone,bn,mclip,0.117212,0.100957,0.016255,1
464,ani00828,animal,mammal,,,color_tone,el,mclip,0.153935,0.099556,0.05438,1
79,ani00562,animal,bird,,,spatial,en,mclip,0.114642,0.162795,-0.048153,0
79,ani00562,animal,bird,,,spatial,zh,mclip,0.041388,0.053988,-0.012601,0
79,ani00562,animal,bird,,,spatial,ru,mclip,0.103497,0.129604,-0.026107,0
79,ani00562,animal,bird,,,spatial,ar,mclip,0.108991,0.167145,-0.058154,0
79,ani00562,animal,bird,,,spatial,hi,mclip,0.101779,0.147995,-0.046215,0
79,ani00562,animal,bird,,,spatial,bn,mclip,0.106074,0.152785,-0.046712,0
79,ani00562,animal,bird,,,spatial,el,mclip,0.100661,0.149111,-0.048451,0
110,ani01983,animal,animal,,,scale_size,en,mclip,0.03266,0.141378,-0.108718,0
110,ani01983,animal,animal,,,scale_size,zh,mclip,0.011213,0.063336,-0.052123,0
110,ani01983,animal,animal,,,scale_size,ru,mclip,0.03033,0.125545,-0.095215,0
110,ani01983,animal,animal,,,scale_size,ar,mclip,0.050358,0.123775,-0.073418,0
110,ani01983,animal,animal,,,scale_size,hi,mclip,0.050731,0.090579,-0.039849,0
110,ani01983,animal,animal,,,scale_size,bn,mclip,0.077295,0.081903,-0.004609,0
110,ani01983,animal,animal,,,scale_size,el,mclip,0.060984,0.096131,-0.035147,0
390,ani00231,animal,bird,,,color_tone,en,mclip,0.132778,0.144674,-0.011896,0
390,ani00231,animal,bird,,,color_tone,zh,mclip,0.06766,0.065064,0.002596,1
390,ani00231,animal,bird,,,color_tone,ru,mclip,0.12623,0.1331,-0.00687,0
390,ani00231,animal,bird,,,color_tone,ar,mclip,0.141159,0.131196,0.009963,1
390,ani00231,animal,bird,,,color_tone,hi,mclip,0.130727,0.149086,-0.018359,0
390,ani00231,animal,bird,,,color_tone,bn,mclip,0.107213,0.103153,0.00406,1
390,ani00231,animal,bird,,,color_tone,el,mclip,0.110686,0.135679,-0.024993,0
172,ani00279,animal,bird,,,spatial,en,mclip,0.135613,0.111283,0.02433,1
172,ani00279,animal,bird,,,spatial,zh,mclip,0.065174,0.03387,0.031304,1
172,ani00279,animal,bird,,,spatial,ru,mclip,0.12214,0.099506,0.022633,1
172,ani00279,animal,bird,,,spatial,ar,mclip,0.135843,0.114658,0.021185,1
172,ani00279,animal,bird,,,spatial,hi,mclip,0.103418,0.102455,0.000963,1
172,ani00279,animal,bird,,,spatial,bn,mclip,0.114113,0.124272,-0.010159,0
172,ani00279,animal,bird,,,spatial,el,mclip,0.118008,0.083243,0.034765,1
490,ani01435,animal,animal,,,color_tone,en,mclip,0.097018,0.073998,0.023019,1
490,ani01435,animal,animal,,,color_tone,zh,mclip,0.015428,0.003857,0.011571,1
490,ani01435,animal,animal,,,color_tone,ru,mclip,0.052083,0.055928,-0.003845,0
490,ani01435,animal,animal,,,color_tone,ar,mclip,0.064811,0.059918,0.004894,1
490,ani01435,animal,animal,,,color_tone,hi,mclip,0.07356,0.056301,0.017259,1
490,ani01435,animal,animal,,,color_tone,bn,mclip,0.073276,0.071579,0.001697,1
490,ani01435,animal,animal,,,color_tone,el,mclip,0.065184,0.077448,-0.012264,0
480,ani00292,animal,bird,,,scale_size,en,mclip,0.136906,0.16047,-0.023564,0
480,ani00292,animal,bird,,,scale_size,zh,mclip,0.057977,0.075258,-0.017281,0
480,ani00292,animal,bird,,,scale_size,ru,mclip,0.111469,0.143434,-0.031965,0
480,ani00292,animal,bird,,,scale_size,ar,mclip,0.143471,0.170789,-0.027318,0
480,ani00292,animal,bird,,,scale_size,hi,mclip,0.098493,0.121907,-0.023414,0
480,ani00292,animal,bird,,,scale_size,bn,mclip,0.11541,0.129035,-0.013624,0
480,ani00292,animal,bird,,,scale_size,el,mclip,0.127084,0.150776,-0.023692,0
194,ani00847,animal,mammal,,,layout_relation,en,mclip,0.15774,0.111386,0.046354,1
194,ani00847,animal,mammal,,,layout_relation,zh,mclip,0.094231,0.050927,0.043304,1
194,ani00847,animal,mammal,,,layout_relation,ru,mclip,0.128976,0.091278,0.037698,1
194,ani00847,animal,mammal,,,layout_relation,ar,mclip,0.142905,0.120856,0.022049,1
194,ani00847,animal,mammal,,,layout_relation,hi,mclip,0.069959,0.056232,0.013726,1
194,ani00847,animal,mammal,,,layout_relation,bn,mclip,0.110947,0.067576,0.043372,1
194,ani00847,animal,mammal,,,layout_relation,el,mclip,0.135213,0.089379,0.045835,1
49,ani00221,animal,bird,,,color_tone,en,mclip,0.1162,0.106869,0.009331,1
49,ani00221,animal,bird,,,color_tone,zh,mclip,0.024586,0.00417,0.020416,1
49,ani00221,animal,bird,,,color_tone,ru,mclip,0.103073,0.078639,0.024434,1
49,ani00221,animal,bird,,,color_tone,ar,mclip,0.118612,0.096362,0.02225,1
49,ani00221,animal,bird,,,color_tone,hi,mclip,0.092672,0.068726,0.023946,1
49,ani00221,animal,bird,,,color_tone,bn,mclip,0.078614,0.061998,0.016617,1
49,ani00221,animal,bird,,,color_tone,el,mclip,0.074634,0.069473,0.005161,1
183,ani00306,animal,bird,,,count,en,mclip,0.129807,0.135943,-0.006136,0
183,ani00306,animal,bird,,,count,zh,mclip,0.062329,0.091688,-0.029358,0
183,ani00306,animal,bird,,,count,ru,mclip,0.08951,0.115443,-0.025933,0
183,ani00306,animal,bird,,,count,ar,mclip,0.126715,0.152058,-0.025343,0
183,ani00306,animal,bird,,,count,hi,mclip,0.128647,0.152121,-0.023474,0
183,ani00306,animal,bird,,,count,bn,mclip,0.112679,0.132081,-0.019402,0
183,ani00306,animal,bird,,,count,el,mclip,0.11004,0.12493,-0.01489,0
433,ani01662,animal,animal,,,spatial,en,mclip,0.168737,0.037789,0.130947,1
433,ani01662,animal,animal,,,spatial,zh,mclip,0.094933,-0.001349,0.096282,1
433,ani01662,animal,animal,,,spatial,ru,mclip,0.140852,0.073872,0.06698,1
433,ani01662,animal,animal,,,spatial,ar,mclip,0.166421,0.064995,0.101426,1
433,ani01662,animal,animal,,,spatial,hi,mclip,0.108388,0.079667,0.028721,1
433,ani01662,animal,animal,,,spatial,bn,mclip,0.11392,0.071255,0.042665,1
433,ani01662,animal,animal,,,spatial,el,mclip,0.142636,0.06262,0.080017,1
176,ani01454,animal,animal,,,layout_relation,en,mclip,0.09097,0.07332,0.01765,1
176,ani01454,animal,animal,,,layout_relation,zh,mclip,0.083474,0.023279,0.060194,1
176,ani01454,animal,animal,,,layout_relation,ru,mclip,0.062421,0.053765,0.008656,1
176,ani01454,animal,animal,,,layout_relation,ar,mclip,0.090793,0.058243,0.032551,1
176,ani01454,animal,animal,,,layout_relation,hi,mclip,0.128528,0.075032,0.053496,1
176,ani01454,animal,animal,,,layout_relation,bn,mclip,0.088164,0.011685,0.076479,1
176,ani01454,animal,animal,,,layout_relation,el,mclip,0.092245,0.085427,0.006818,1
309,ani01701,animal,animal,,,count,en,mclip,0.104347,0.151869,-0.047522,0
309,ani01701,animal,animal,,,count,zh,mclip,0.054387,0.079519,-0.025132,0
309,ani01701,animal,animal,,,count,ru,mclip,0.106858,0.149823,-0.042965,0
309,ani01701,animal,animal,,,count,ar,mclip,0.093798,0.086109,0.007689,1
309,ani01701,animal,animal,,,count,hi,mclip,0.065825,0.077258,-0.011432,0
309,ani01701,animal,animal,,,count,bn,mclip,0.100087,0.105684,-0.005597,0
309,ani01701,animal,animal,,,count,el,mclip,0.09486,0.137684,-0.042824,0
135,ani01130,animal,mammal,,,color_tone,en,mclip,0.106655,0.103619,0.003035,1
135,ani01130,animal,mammal,,,color_tone,zh,mclip,0.031343,0.02175,0.009593,1
135,ani01130,animal,mammal,,,color_tone,ru,mclip,0.130497,0.09605,0.034447,1
135,ani01130,animal,mammal,,,color_tone,ar,mclip,0.111548,0.087164,0.024384,1
135,ani01130,animal,mammal,,,color_tone,hi,mclip,0.104567,0.102034,0.002533,1
135,ani01130,animal,mammal,,,color_tone,bn,mclip,0.126571,0.1049,0.021671,1
135,ani01130,animal,mammal,,,color_tone,el,mclip,0.10589,0.107242,-0.001353,0
413,ani01399,animal,mammal,,,scale_size,en,mclip,0.081111,0.100197,-0.019086,0
413,ani01399,animal,mammal,,,scale_size,zh,mclip,0.040316,0.07048,-0.030163,0
413,ani01399,animal,mammal,,,scale_size,ru,mclip,0.08116,0.1034,-0.02224,0
413,ani01399,animal,mammal,,,scale_size,ar,mclip,0.069836,0.105408,-0.035572,0
413,ani01399,animal,mammal,,,scale_size,hi,mclip,0.033288,0.05671,-0.023422,0
413,ani01399,animal,mammal,,,scale_size,bn,mclip,0.068766,0.078705,-0.009939,0
413,ani01399,animal,mammal,,,scale_size,el,mclip,0.074919,0.088391,-0.013472,0
22,ani00706,animal,bird,,,count,en,mclip,0.11041,0.185793,-0.075384,0
22,ani00706,animal,bird,,,count,zh,mclip,0.06611,0.113481,-0.047371,0
22,ani00706,animal,bird,,,count,ru,mclip,0.097271,0.166936,-0.069665,0
22,ani00706,animal,bird,,,count,ar,mclip,0.109235,0.194993,-0.085758,0
22,ani00706,animal,bird,,,count,hi,mclip,0.111247,0.162388,-0.051141,0
22,ani00706,animal,bird,,,count,bn,mclip,0.11589,0.161411,-0.045522,0
22,ani00706,animal,bird,,,count,el,mclip,0.078258,0.134221,-0.055963,0
373,ani01659,animal,animal,,,layout_relation,en,mclip,0.158049,0.063197,0.094852,1
373,ani01659,animal,animal,,,layout_relation,zh,mclip,0.075832,0.033229,0.042603,1
373,ani01659,animal,animal,,,layout_relation,ru,mclip,0.127299,0.075329,0.051969,1
373,ani01659,animal,animal,,,layout_relation,ar,mclip,0.161523,0.08297,0.078554,1
373,ani01659,animal,animal,,,layout_relation,hi,mclip,0.034091,0.057026,-0.022935,0
373,ani01659,animal,animal,,,layout_relation,bn,mclip,0.105499,0.085986,0.019513,1
373,ani01659,animal,animal,,,layout_relation,el,mclip,0.130188,0.06941,0.060778,1
235,ani01928,animal,animal,,,color_tone,en,mclip,0.122296,0.1042,0.018096,1
235,ani01928,animal,animal,,,color_tone,zh,mclip,0.07343,0.035747,0.037683,1
235,ani01928,animal,animal,,,color_tone,ru,mclip,0.116439,0.071873,0.044566,1
235,ani01928,animal,animal,,,color_tone,ar,mclip,0.11697,0.057806,0.059165,1
235,ani01928,animal,animal,,,color_tone,hi,mclip,0.092198,0.065934,0.026264,1
235,ani01928,animal,animal,,,color_tone,bn,mclip,0.067075,0.036812,0.030263,1
235,ani01928,animal,animal,,,color_tone,el,mclip,0.08287,0.08212,0.00075,1
274,ani00445,animal,bird,,,layout_relation,en,mclip,0.112636,0.139607,-0.026971,0
274,ani00445,animal,bird,,,layout_relation,zh,mclip,0.06253,0.089357,-0.026827,0
274,ani00445,animal,bird,,,layout_relation,ru,mclip,0.107146,0.136505,-0.029359,0
274,ani00445,animal,bird,,,layout_relation,ar,mclip,0.121289,0.13398,-0.012691,0
274,ani00445,animal,bird,,,layout_relation,hi,mclip,0.104513,0.130176,-0.025662,0
274,ani00445,animal,bird,,,layout_relation,bn,mclip,0.091768,0.1129,-0.021132,0
274,ani00445,animal,bird,,,layout_relation,el,mclip,0.110351,0.138033,-0.027682,0
63,ani01956,animal,animal,,,layout_relation,en,mclip,0.005782,0.095915,-0.090133,0
63,ani01956,animal,animal,,,layout_relation,zh,mclip,-0.002064,0.075216,-0.07728,0
63,ani01956,animal,animal,,,layout_relation,ru,mclip,-0.000131,0.076101,-0.076232,0
63,ani01956,animal,animal,,,layout_relation,ar,mclip,0.028022,0.081732,-0.05371,0
63,ani01956,animal,animal,,,layout_relation,hi,mclip,0.052117,0.097739,-0.045622,0
63,ani01956,animal,animal,,,layout_relation,bn,mclip,0.069696,0.049071,0.020625,1
63,ani01956,animal,animal,,,layout_relation,el,mclip,0.017056,0.083614,-0.066558,0
193,ani00847,animal,mammal,,,layout_relation,en,mclip,0.145147,0.099863,0.045284,1
193,ani00847,animal,mammal,,,layout_relation,zh,mclip,0.065719,0.050867,0.014852,1
193,ani00847,animal,mammal,,,layout_relation,ru,mclip,0.121304,0.086358,0.034946,1
193,ani00847,animal,mammal,,,layout_relation,ar,mclip,0.138046,0.113706,0.02434,1
193,ani00847,animal,mammal,,,layout_relation,hi,mclip,0.05918,0.06474,-0.00556,0
193,ani00847,animal,mammal,,,layout_relation,bn,mclip,0.101293,0.071447,0.029846,1
193,ani00847,animal,mammal,,,layout_relation,el,mclip,0.124684,0.09029,0.034394,1
40,ani00084,animal,bird,,,scale_size,en,mclip,0.126531,0.155514,-0.028983,0
40,ani00084,animal,bird,,,scale_size,zh,mclip,0.114894,0.133039,-0.018145,0
40,ani00084,animal,bird,,,scale_size,ru,mclip,0.10677,0.13083,-0.024059,0
40,ani00084,animal,bird,,,scale_size,ar,mclip,0.119584,0.143955,-0.02437,0
40,ani00084,animal,bird,,,scale_size,hi,mclip,0.105733,0.129254,-0.023521,0
40,ani00084,animal,bird,,,scale_size,bn,mclip,0.084523,0.117074,-0.032551,0
40,ani00084,animal,bird,,,scale_size,el,mclip,0.097727,0.134454,-0.036728,0
282,ani01040,animal,mammal,,,color_tone,en,mclip,0.125941,0.054932,0.071009,1
282,ani01040,animal,mammal,,,color_tone,zh,mclip,0.026072,0.044727,-0.018655,0
282,ani01040,animal,mammal,,,color_tone,ru,mclip,0.111103,0.059622,0.051481,1
282,ani01040,animal,mammal,,,color_tone,ar,mclip,0.096385,0.052177,0.044209,1
282,ani01040,animal,mammal,,,color_tone,hi,mclip,0.081748,0.054519,0.027229,1
282,ani01040,animal,mammal,,,color_tone,bn,mclip,0.045229,0.023324,0.021905,1
282,ani01040,animal,mammal,,,color_tone,el,mclip,0.102398,0.035089,0.067309,1
150,ani00617,animal,bird,,,count,en,mclip,0.075235,0.141248,-0.066012,0
150,ani00617,animal,bird,,,count,zh,mclip,0.031757,0.090469,-0.058712,0
150,ani00617,animal,bird,,,count,ru,mclip,0.074306,0.145218,-0.070911,0
150,ani00617,animal,bird,,,count,ar,mclip,0.092791,0.154431,-0.06164,0
150,ani00617,animal,bird,,,count,hi,mclip,0.085361,0.094847,-0.009486,0
150,ani00617,animal,bird,,,count,bn,mclip,0.089036,0.102298,-0.013262,0
150,ani00617,animal,bird,,,count,el,mclip,0.083747,0.120231,-0.036484,0
424,ani01991,animal,animal,,,scale_size,en,mclip,0.045961,0.124445,-0.078484,0
424,ani01991,animal,animal,,,scale_size,zh,mclip,0.01685,0.063315,-0.046465,0
424,ani01991,animal,animal,,,scale_size,ru,mclip,0.034827,0.11877,-0.083943,0
424,ani01991,animal,animal,,,scale_size,ar,mclip,0.058657,0.111704,-0.053047,0
424,ani01991,animal,animal,,,scale_size,hi,mclip,0.055415,0.066991,-0.011576,0
424,ani01991,animal,animal,,,scale_size,bn,mclip,0.075858,0.067745,0.008113,1
424,ani01991,animal,animal,,,scale_size,el,mclip,0.058626,0.08426,-0.025633,0
321,ani00869,animal,mammal,,,spatial,en,mclip,0.117464,0.103797,0.013667,1
321,ani00869,animal,mammal,,,spatial,zh,mclip,0.070877,0.045724,0.025153,1
321,ani00869,animal,mammal,,,spatial,ru,mclip,0.115309,0.103997,0.011313,1
321,ani00869,animal,mammal,,,spatial,ar,mclip,0.122091,0.095671,0.02642,1
321,ani00869,animal,mammal,,,spatial,hi,mclip,0.049969,0.054342,-0.004372,0
321,ani00869,animal,mammal,,,spatial,bn,mclip,0.085251,0.071663,0.013588,1
321,ani00869,animal,mammal,,,spatial,el,mclip,0.10812,0.083285,0.024835,1
316,ani00322,animal,bird,,,color_tone,en,mclip,0.085409,0.094025,-0.008617,0
316,ani00322,animal,bird,,,color_tone,zh,mclip,0.076205,0.100234,-0.024029,0
316,ani00322,animal,bird,,,color_tone,ru,mclip,0.077935,0.096628,-0.018694,0
316,ani00322,animal,bird,,,color_tone,ar,mclip,0.092289,0.103813,-0.011523,0
316,ani00322,animal,bird,,,color_tone,hi,mclip,0.100551,0.078452,0.022099,1
316,ani00322,animal,bird,,,color_tone,bn,mclip,0.108091,0.07739,0.030701,1
316,ani00322,animal,bird,,,color_tone,el,mclip,0.078393,0.099247,-0.020854,0
185,ani01366,animal,mammal,,,spatial,en,mclip,0.081315,0.115032,-0.033717,0
185,ani01366,animal,mammal,,,spatial,zh,mclip,0.028835,0.047332,-0.018497,0
185,ani01366,animal,mammal,,,spatial,ru,mclip,0.077104,0.111658,-0.034554,0
185,ani01366,animal,mammal,,,spatial,ar,mclip,0.072396,0.115163,-0.042768,0
185,ani01366,animal,mammal,,,spatial,hi,mclip,0.065861,0.117843,-0.051982,0
185,ani01366,animal,mammal,,,spatial,bn,mclip,0.080874,0.093486,-0.012612,0
185,ani01366,animal,mammal,,,spatial,el,mclip,0.043721,0.064965,-0.021244,0
295,ani01214,animal,mammal,,,count,en,mclip,0.128684,0.105293,0.023391,1
295,ani01214,animal,mammal,,,count,zh,mclip,0.091224,0.047989,0.043234,1
295,ani01214,animal,mammal,,,count,ru,mclip,0.123575,0.090749,0.032826,1
295,ani01214,animal,mammal,,,count,ar,mclip,0.136573,0.119705,0.016868,1
295,ani01214,animal,mammal,,,count,hi,mclip,0.099567,0.093058,0.006508,1
295,ani01214,animal,mammal,,,count,bn,mclip,0.095704,0.047241,0.048463,1
295,ani01214,animal,mammal,,,count,el,mclip,0.101367,0.042578,0.058789,1
98,ani01194,animal,mammal,,,scale_size,en,mclip,0.108864,0.102918,0.005946,1
98,ani01194,animal,mammal,,,scale_size,zh,mclip,0.074859,0.059235,0.015624,1
98,ani01194,animal,mammal,,,scale_size,ru,mclip,0.109375,0.07625,0.033125,1
98,ani01194,animal,mammal,,,scale_size,ar,mclip,0.130263,0.104899,0.025364,1
98,ani01194,animal,mammal,,,scale_size,hi,mclip,0.103146,0.098724,0.004422,1
98,ani01194,animal,mammal,,,scale_size,bn,mclip,0.135739,0.10103,0.034709,1
98,ani01194,animal,mammal,,,scale_size,el,mclip,0.105431,0.081396,0.024035,1
360,ani00226,animal,bird,,,color_tone,en,mclip,0.119123,0.141627,-0.022504,0
360,ani00226,animal,bird,,,color_tone,zh,mclip,0.049319,0.059661,-0.010342,0
360,ani00226,animal,bird,,,color_tone,ru,mclip,0.101435,0.116262,-0.014827,0
360,ani00226,animal,bird,,,color_tone,ar,mclip,0.136262,0.133361,0.002902,1
360,ani00226,animal,bird,,,color_tone,hi,mclip,0.112419,0.122354,-0.009935,0
360,ani00226,animal,bird,,,color_tone,bn,mclip,0.118898,0.136001,-0.017103,0
360,ani00226,animal,bird,,,color_tone,el,mclip,0.081734,0.108485,-0.026751,0
35,ani01670,animal,animal,,,spatial,en,mclip,0.187849,0.023927,0.163921,1
35,ani01670,animal,animal,,,spatial,zh,mclip,0.079798,-0.016271,0.096069,1
35,ani01670,animal,animal,,,spatial,ru,mclip,0.132948,0.072262,0.060686,1
35,ani01670,animal,animal,,,spatial,ar,mclip,0.175844,0.050304,0.12554,1
35,ani01670,animal,animal,,,spatial,hi,mclip,0.086327,0.063869,0.022457,1
35,ani01670,animal,animal,,,spatial,bn,mclip,0.109698,0.052693,0.057005,1
35,ani01670,animal,animal,,,spatial,el,mclip,0.147994,0.034742,0.113251,1
23,ani00706,animal,bird,,,count,en,mclip,0.108216,0.155125,-0.046909,0
23,ani00706,animal,bird,,,count,zh,mclip,0.066107,0.093419,-0.027312,0
23,ani00706,animal,bird,,,count,ru,mclip,0.081601,0.129672,-0.048072,0
23,ani00706,animal,bird,,,count,ar,mclip,0.114071,0.168695,-0.054623,0
23,ani00706,animal,bird,,,count,hi,mclip,0.109113,0.152996,-0.043883,0
23,ani00706,animal,bird,,,count,bn,mclip,0.09239,0.142358,-0.049968,0
23,ani00706,animal,bird,,,count,el,mclip,0.066268,0.120747,-0.05448,0
338,ani00875,animal,mammal,,,spatial,en,mclip,0.146747,0.09663,0.050117,1
338,ani00875,animal,mammal,,,spatial,zh,mclip,0.133954,0.099157,0.034797,1
338,ani00875,animal,mammal,,,spatial,ru,mclip,0.137306,0.106692,0.030613,1
338,ani00875,animal,mammal,,,spatial,ar,mclip,0.137609,0.089168,0.048441,1
338,ani00875,animal,mammal,,,spatial,hi,mclip,0.084257,0.087237,-0.00298,0
338,ani00875,animal,mammal,,,spatial,bn,mclip,0.054506,0.052593,0.001913,1
338,ani00875,animal,mammal,,,spatial,el,mclip,0.128396,0.092706,0.03569,1
116,ani01901,animal,animal,,,count,en,mclip,0.094034,0.126614,-0.03258,0
116,ani01901,animal,animal,,,count,zh,mclip,0.060833,0.063703,-0.00287,0
116,ani01901,animal,animal,,,count,ru,mclip,0.088014,0.115607,-0.027593,0
116,ani01901,animal,animal,,,count,ar,mclip,0.074114,0.102534,-0.02842,0
116,ani01901,animal,animal,,,count,hi,mclip,0.081862,0.107072,-0.02521,0
116,ani01901,animal,animal,,,count,bn,mclip,0.084715,0.063,0.021715,1
116,ani01901,animal,animal,,,count,el,mclip,0.062391,0.094161,-0.03177,0
395,ani01630,animal,animal,,,color_tone,en,mclip,0.107554,0.056064,0.05149,1
395,ani01630,animal,animal,,,color_tone,zh,mclip,0.08652,0.062067,0.024453,1
395,ani01630,animal,animal,,,color_tone,ru,mclip,0.090254,0.049384,0.040871,1
395,ani01630,animal,animal,,,color_tone,ar,mclip,0.115256,0.074626,0.04063,1
395,ani01630,animal,animal,,,color_tone,hi,mclip,0.127594,0.077911,0.049684,1
395,ani01630,animal,animal,,,color_tone,bn,mclip,0.128879,0.103672,0.025207,1
395,ani01630,animal,animal,,,color_tone,el,mclip,0.113076,0.064979,0.048097,1
148,ani00746,animal,bird,,,layout_relation,en,mclip,0.067124,0.109388,-0.042264,0
148,ani00746,animal,bird,,,layout_relation,zh,mclip,0.0331,0.061708,-0.028607,0
148,ani00746,animal,bird,,,layout_relation,ru,mclip,0.059128,0.101091,-0.041963,0
148,ani00746,animal,bird,,,layout_relation,ar,mclip,0.066027,0.110489,-0.044463,0
148,ani00746,animal,bird,,,layout_relation,hi,mclip,0.074758,0.092944,-0.018186,0
148,ani00746,animal,bird,,,layout_relation,bn,mclip,0.054166,0.061098,-0.006933,0
148,ani00746,animal,bird,,,layout_relation,el,mclip,0.039638,0.099396,-0.059758,0
444,ani01032,animal,mammal,,,color_tone,en,mclip,0.111859,0.073163,0.038696,1
444,ani01032,animal,mammal,,,color_tone,zh,mclip,0.020111,0.05381,-0.033699,0
444,ani01032,animal,mammal,,,color_tone,ru,mclip,0.110069,0.081675,0.028393,1
444,ani01032,animal,mammal,,,color_tone,ar,mclip,0.100678,0.065086,0.035592,1
